b_1,b_2
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
CG6126 Ent3 CG4459 CG4462 CG4465 CG4630 CG7458 SLC22A,0
DAT,0
CG6126 Ent3 CG4459 CG4462 CG4465 CG4630 CG7458 SLC22A,0
SerT,0
CG6126 CG4459 CG4462 CG4465 CG4630 CG7458 SLC22A,0
CG6126 Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D CG4459 CG4462 CG4465 CG4630 CG7458 SLC22A,0
CG6126 Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D CG4459 CG4462 CG4465 CG4630 CG7458 SLC22A,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
,0
,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
Oatp26F Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
CG6293,0
CNT1 CNT2,0
CNT1 CNT2,0
CNT1 CNT2,0
CNT1 CNT2,0
CNT1,0
CNT1,0
CNT1,0
CNT1,0
CNT1,0
CNT1,0
CNT1,0
CNT1,0
CNT1,0
CNT1,0
CNT1,0
Ent1 Ent2,0
Ent1 Ent2,0
Ent1 Ent2,0
Ent1 Ent2,0
ZnT63C,0
CG13384,0
CG13384,0
CG13384,0
CG13384,0
CG43066 GlyT mah CG13794 CG13796,0
CG43066 Eaat1 GlyT CG13794 CG13796,0
slif,0
GlyT mah CG13794 CG13796,0
GlyT mah CG13794 CG13796,0
GlyT mah CG13794 CG13796,0
slif,0
GlyT mah CG13794 CG13796,0
CG10444 CG32669,0
,0
,0
,0
 Snmp2 crq emp pes  Npc1a,0
,0
,0
,0
Ncc69,0
Ae2 Ndae1 Prestin stan,0
Ncc69,0
kcc,0
Prestin,0
Prestin,0
Prestin,0
Ndae1 Prestin,0
Prestin,0
Prestin,0
CG6126 Ent3 CG4459 CG4462 CG4465 CG4630 CG7458 SLC22A,0
DAT,0
CG10444,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Ent1 Ent2,0
,0
,0
,0
,0
,0
,0
,0
,0
Calx,0
CG1090 Nckx30C zyd,0
Nckx30C,0
Vmat,0
Vmat,0
Vmat,0
Vmat,0
Vmat,0
Eaat1 Eaat2,0
CD98hc CG1607,0
CD98hc CG1607,0
CG13384,0
CG4562 CG7627,0
Oatp26F Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
,0
hrm,0
CG10444 CG32669,0
,0
CG2930 yin,0
VAChT,0
CG17036 CG6574,0
CG17036 CG6574,0
CG17036 CG6574,0
CG17036 CG6574,0
CG17036 CG6574,0
CG17036 CG6574,0
,0
CG4562 CG7627,0
CG4562 CG7627,0
CG33934 Indy Indy-2,0
CG33934 Indy Indy-2,0
ChT,0
CG30345,0
VGAT,0
VGAT,0
VGAT,0
CG10444,0
,0
,0
,0
,0
,0
,0
,0
,0
Prestin,0
,0
CG33934 Indy Indy-2,0
,0
CG11655 CG9903,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
CG6126,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
hrm,0
Ndae1,0
Ndae1,0
,0
,0
kar,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
CG9706,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
CG13384,0
hrm,0
,0
,0
,0
CG10444,0
,0
,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
,0
Glut1,0
,0
,0
,0
,0
,0
,0
,0
,0
GlyT CG13794 CG13796,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Ent1 Ent2,0
,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
CG11655 CG9903,0
Prestin,0
Prestin,0
Orct Balat,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG42269 CG5592 CG6126 CG6231 CG7084 CG7333 CG7342 Orct Balat,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Rift,0
CG33934 Indy Indy-2,0
CD98hc CG1607,0
CD98hc CG1607,0
mah,0
Prestin,0
,0
,0
,0
Glut1,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
,0
,0
CG33934 Indy Indy-2,0
,0
,0
,0
,0
,0
Glut1,0
,0
,0
,0
,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
GlyT Orct CG13794 CG13796 Balat,0
,0
,0
CG10444,0
Nhe2,0
,0
CG13384,0
CG10444 CG32669,0
,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
CG4562 CG7627,0
CG4562 CG7627,0
Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
,0
CG15279 CG1698 CG4476 CG8850 List NAAT1 Ntl,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
CD98hc CG1607,0
CD98hc CG1607,0
CG6126 Ent3 CG4459 CG4462 CG4465 CG7458 SLC22A,0
CG6126,0
CG6126,0
Mco1 stw,0
Prestin,0
GlyT CG13794 CG13796,0
GlyT CG13794 CG13796,0
GlyT CG13794 CG13796,0
GlyT CG13794 CG13796,0
GlyT CG13794 CG13796,0
GlyT CG13794 CG13796,0
GlyT CG13794 CG13796,0
GlyT CG13794 CG13796,0
GlyT CG13794 CG13796,0
GlyT CG13794 CG13796,0
GlyT CG13794 CG13796,0
mah,0
mah,0
CG10444 CG32669,0
CG10444 CG32669,0
CG10444 CG32669,0
Indy,0
,0
Gat,0
DAT,0
DAT,0
GlyT,0
CG15279 CG1698 CG4476 CG8850 List NAAT1 Ntl,0
CG6126 CG4459 CG4462 CG4465 CG7458 SLC22A,0
ChT,0
CG11655,0
CG8654,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG3168 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
CG10486 CG14855 CG14856 CG14857 CG16727 CG17751 CG17752 CG3168 CG42269 CG5592 CG6231 CG7084 CG7333 CG7342,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
αCOP β'COP βCOP γCOP δCOP εCOP,0
,0
,0
CG5254,0
,0
CG4743,0
,0
CG8026,0
,0
,0
Acbp1,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
kay,0
,0
colt,0
,0
,0
,0
,0
aralar1,0
aralar1,0
aralar1,0
,0
,0
,0
,0
,0
,0
Dic1,0
,0
CG5254,0
,0
,0
,0
,0
,0
,0
,0
,0
Hmt-1,0
Hmt-1,0
Hmt-1,0
,0
Dic1,0
CG1907,0
Dic1,0
CG1907,0
Dic1,0
Dic1,0
Dic1,0
Dic1,0
Dic1,0
Dic1,0
Dic1,0
Dic1,0
Dic1,0
,0
Eglp3,0
,0
,0
DPCoAC,0
,0
CG9396 CG9399 Mpc1,0
Dic1,0
CG17036 CG6574,0
Eglp1 Eglp2,0
,0
,0
,0
,0
hrm,0
,0
Ent1 Ent2,0
,0
,0
,0
,0
hrm,0
Rh50,0
Ent1,0
Ent1,0
Ent1,0
Mpcp1 Mpcp2,0
Start1,0
,0
,0
,0
,0
CG1628,0
,0
,0
,0
Sfxn1-3,0
Sfxn1-3,0
,0
,0
,0
,0
,0
GC1,0
,0
,0
,0
,0
,0
,0
CG13907 hrm CG8028 Mct1 out Sln,0
,0
CG13907 chk hrm CG8468,0
CG13907 chk hrm CG8468,0
,0
hrm,0
mfrn,0
,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
CG1628,0
Dic1,0
Dic1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
MFS16,0
CG1907,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Dic1,0
Dic1,0
,0
,0
,0
,0
,0
Bmcp Ucp4A,0
,0
Ent1,0
Ent1,0
Acbp1,0
Acbp1,0
Ent3,0
CG4743,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
Tpc1,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
hrm,0
,0
,0
Ent1 Ent2,0
,0
,0
hrm,0
,0
,0
,0
,0
,0
,0
,0
,0
Dic1,0
Dic1,0
,0
,0
,0
,0
,0
,0
,0
Ent1,0
,0
,0
,0
,0
,0
,0
,0
sima,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
hrm,0
,0
,0
,0
,0
,0
,0
hrm,0
Orct Balat,0
PMP34,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
CG13907 chk hrm CG8468,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
CG13384,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Ugalt,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
 Nup107 Nup133 Nup160 Nup37 Nup43 Nup75 Nup98-96  CG18787 Gp210 Nup153 Nup154 Nup188 Nup205 Nup214 Nup35 Nup358 Nup50 Nup54 Nup58 Nup62 Nup93-1 Nup93-2 mbo,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Ent1 Ent2,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
αCOP β'COP βCOP γCOP δCOP εCOP,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Dp1 Npc1a,0
,0
,0
,0
,0
,0
,0
,0
,0
Tpc1,0
CG13384,0
CG13384,0
CG13384,0
CG13384,0
CG13384,0
CG13384,0
CG13384,0
CG13384,0
CG13384,0
CG13384,0
CG13384,0
CG13384,0
CG13384,0
CG13384,0
CG13384 hoe1,0
CG13384,0
CG13384,0
CG13384,0
CG13384,0
CG13384,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
MFS9,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Ent1,0
,0
Ent1,0
,0
Ent1,0
,0
Ent1,0
,0
Ent1,0
,0
Ent1,0
,0
,0
,0
,0
Vha100-1 Vha16-1 Vha16-3 VhaAC39-1 VhaAC39-2 VhaAC45 VhaPPA1-1 VhaSFD Vha100-2,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
CG13384,0
,0
,0
,0
,0
,0
,0
,0
CG13384,0
,0
,0
,0
,0
,0
,0
MFS9,0
MFS9,0
CG13384,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Fatp1,0
,0
,0
,0
,0
,0
cert,0
,0
,0
,0
Efr Ugalt frc,0
Dp1 Npc1a,0
Efr,0
,0
,0
,0
,0
αCOP β'COP βCOP γCOP δCOP εCOP,0
,0
,0
,0
,0
Ugalt,0
frc,0
,0
,0
Glut1,0
Ugalt,0
Nhe1 Nhe3,0
Nhe1 Nhe3,0
nac,0
sll,0
Kap-α1 Ranbp16 ebo,0
Sfxn1-3,0
Ent3,0
,0
,0
,0
,0
cert,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
CG13907 hrm CG8028 Mct1 out Sln,0
,0
,0
,0
,0
,0
,0
Efr Ugalt frc,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
ZnT86D,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
αCOP β'COP βCOP γCOP δCOP εCOP,0
,0
,0
,0
,0
,0
,0
,0
cert,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Orct Balat,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
frc,0
frc,0
,0
,0
,0
,0
,0
CG17036 CG6574,0
,0
Mco1 stw,0
,0
Glut1,0
,0
,0
,0
,0
,0
,0
,0
VGlut,0
,0
,0
Ugalt,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Oatp26F Oatp33Ea Oatp58Da Oatp58Db Oatp58Dc Oatp74D,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
frc,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Catsup,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
